"","review","rating"
"2875","GabrielleGabrielle was very helpful and informative.Date of experience: 09 January 2023","5"
"2876","Trip.com was on the spot on everythingTrip.com was on the spot on everything. Very easy to book our flight and a very good deal !!Date of experience: 09 January 2023","5"
"2877","Flight Cancellation and reimbursementI wanted to cancel my travel plans, but the refund I received was insufficient. I made several calls to the hotline, but no representative was able to help. Tracy, though, was unique. She has been incredibly supportive in helping me get my reimbursement. She was helpful and was patient in her attempts to comprehend my needs. Really appreciate the work she put into providing such a great service. Thanks Tracy!Date of experience: 08 January 2023","5"
"2878","Every thing was very good.Date of experience: 08 January 2023","5"
"2879","She is professional and explained…She is professional and explained everything in details for me with a smiling tone. Good jobDate of experience: 08 January 2023","5"
"2880","Booked through Trip.comEasy to book through website, we booked a king room but was told when we arrived to hotel no king rooms were available.  Next time will book through hotel directly.Date of experience: 07 January 2023","3"
"2881","Refund for flightEmer and her team got me a full refund for a round trip flight.Date of experience: 02 January 2023","5"
"2882","Not yet.Not yet.. just use the trip.com , anyway after this I give fedbackDate of experience: 03 January 2023","3"
"2883","If you have a cancelled flight, you lose your money!!We booked a flight with trip.com to Sydney. Unfortunately the flight was suddenly cancelled. Since we already booked an expensive accommodation in Sydney and couldn’t cancel that one, we booked a more expensive flight to Sydney the same night. We did that because we got a message from trip.com that we had 2 options: cancel the booking and get the money back (very reasonable), and change the flight to two or three days after. So we choose the first. It has been over 2 months and we still don’t have our money back. We contacted the flight operator jet star and they said they paid trip.com at the 8th of November. It is really ridiculous that we only had a lot of discomfort because of the cancellation and they just take a lot of money from you. Really really absurd.Date of experience: 03 January 2023","1"
"2884","Support provided to rearrange the travelI have booked return tickets at the last minute the onward journey ticket was issued and I was able to travel on time. But the return journey tickets could not be confirmed on time, the support team has continuously been on touch without me having to follow up to issue a ticket of my choice or process the refund, The entire experience has been seamless and I was able to get my new ticket. Greatly appreciate the constant help provided by Nicholas during this entire process.Thanks, Magesh KumarDate of experience: 03 January 2023","5"
"2885","The greatest Mistake in my history of travel . AVOID THEM AT ALL COSTI have been trying to reschedule a flight in the last 6 months and their customer service has been beyond useless. There is absolutely no coordination between their online team and on-call team. I have had to re-explain myself to the on-call reps like over 15 times and each time you send a follow-up email, some random person responds with issues unrelated to your queries. It seems that they are very interested in reaping money from me and do not even know the policy of the Airline they deal with! I have had to put off my travel or gone ahead and booked a new flight because of the appalling Trip.com service. I am currently going through the pain as I have made another attempt on 30/01/23 to reschedule my flight. However, to -date, no one has come back to me about why my new data have not been confirmed.if you must travel,  avoid trip.com at all costDate of experience: 04 January 2023","1"
"2886","Ticket issueI had an issue regarding my flight ticket and i emailed.I would like to thank all of your team specially sean huang to help me solve my problem within few hours which is unexpected for me as other entities delays the matter and takes alot of time. I am very happy with your servises and would recommend to all my friendsDate of experience: 02 January 2023","5"
